scenario,unit_id,epoch,repeat,vote,latency_s,tokens,raw
33,HSF15_cooler_mscnn_a66e7,16,6,PRUNE,0.839162899996154,410,DECISION: PRUNE
33,HSF15_cooler_mscnn_a66e7,16,7,PRUNE,0.8134940000018105,410,DECISION: PRUNE
34,HSF15_cooler_rnn_1d2f9,15,0,PRUNE,1.8982507000037003,410,DECISION: PRUNE
34,HSF15_cooler_rnn_1d2f9,15,1,PRUNE,0.8553736000030767,410,DECISION: PRUNE
34,HSF15_cooler_rnn_1d2f9,15,2,PRUNE,0.8328865999937989,410,DECISION: PRUNE
34,HSF15_cooler_rnn_1d2f9,15,3,PRUNE,0.8147647000150755,410,DECISION: PRUNE
34,HSF15_cooler_rnn_1d2f9,15,4,PRUNE,0.809048499999335,410,DECISION: PRUNE
34,HSF15_cooler_rnn_1d2f9,15,5,PRUNE,0.8239873000129592,410,DECISION: PRUNE
34,HSF15_cooler_rnn_1d2f9,15,6,PRUNE,0.8223794999939855,410,DECISION: PRUNE
34,HSF15_cooler_rnn_1d2f9,15,7,PRUNE,0.8351670999836642,410,DECISION: PRUNE
35,HSF15_cooler_rnn_0e6f1,16,0,PRUNE,1.809844700008398,410,DECISION: PRUNE
35,HSF15_cooler_rnn_0e6f1,16,1,PRUNE,0.811664800014114,410,DECISION: PRUNE
35,HSF15_cooler_rnn_0e6f1,16,2,PRUNE,0.8265395000053104,410,DECISION: PRUNE
35,HSF15_cooler_rnn_0e6f1,16,3,PRUNE,0.8404664999980014,410,DECISION: PRUNE
35,HSF15_cooler_rnn_0e6f1,16,4,PRUNE,0.8157942999969237,410,DECISION: PRUNE
35,HSF15_cooler_rnn_0e6f1,16,5,PRUNE,0.8216608999937307,410,DECISION: PRUNE
35,HSF15_cooler_rnn_0e6f1,16,6,PRUNE,0.8176220000023022,410,DECISION: PRUNE
35,HSF15_cooler_rnn_0e6f1,16,7,PRUNE,0.8284437999827787,410,DECISION: PRUNE
36,HSF15_cooler_rnn_b3d06,27,0,PRUNE,1.7961502999824006,410,DECISION: PRUNE
36,HSF15_cooler_rnn_b3d06,27,1,PRUNE,0.8429381999885663,410,DECISION: PRUNE
36,HSF15_cooler_rnn_b3d06,27,2,PRUNE,0.8287317999929655,410,DECISION: PRUNE
36,HSF15_cooler_rnn_b3d06,27,3,PRUNE,0.8402046000119299,410,DECISION: PRUNE
36,HSF15_cooler_rnn_b3d06,27,4,PRUNE,0.8169112000032328,410,DECISION: PRUNE
36,HSF15_cooler_rnn_b3d06,27,5,PRUNE,0.8085302000108641,410,DECISION: PRUNE
36,HSF15_cooler_rnn_b3d06,27,6,PRUNE,0.8223310000030324,410,DECISION: PRUNE
36,HSF15_cooler_rnn_b3d06,27,7,PRUNE,0.8256995999836363,410,DECISION: PRUNE
37,HSF15_cooler_rnn_e8c0f,32,0,CONTINUE,1.8450176999904215,409,DECISION: CONTINUE
37,HSF15_cooler_rnn_e8c0f,32,1,CONTINUE,0.7854817000043113,409,DECISION: CONTINUE
37,HSF15_cooler_rnn_e8c0f,32,2,CONTINUE,0.7696596999885514,409,DECISION: CONTINUE
37,HSF15_cooler_rnn_e8c0f,32,3,CONTINUE,0.772837199998321,409,DECISION: CONTINUE
37,HSF15_cooler_rnn_e8c0f,32,4,CONTINUE,0.7695510000048671,409,DECISION: CONTINUE
37,HSF15_cooler_rnn_e8c0f,32,5,CONTINUE,0.7726942999870516,409,DECISION: CONTINUE
37,HSF15_cooler_rnn_e8c0f,32,6,CONTINUE,0.7669373000098858,409,DECISION: CONTINUE
37,HSF15_cooler_rnn_e8c0f,32,7,CONTINUE,0.7931998999847565,409,DECISION: CONTINUE
38,HSF15_cooler_rnn_def7b,36,0,CONTINUE,1.8552524000115227,409,DECISION: CONTINUE
38,HSF15_cooler_rnn_def7b,36,1,CONTINUE,0.7992163999879267,409,DECISION: CONTINUE
38,HSF15_cooler_rnn_def7b,36,2,CONTINUE,0.7905611999740358,409,DECISION: CONTINUE
38,HSF15_cooler_rnn_def7b,36,3,CONTINUE,0.768673199985642,409,DECISION: CONTINUE
38,HSF15_cooler_rnn_def7b,36,4,CONTINUE,0.7907847999886144,409,DECISION: CONTINUE
38,HSF15_cooler_rnn_def7b,36,5,CONTINUE,0.772067000012612,409,DECISION: CONTINUE
38,HSF15_cooler_rnn_def7b,36,6,CONTINUE,0.7703746999904979,409,DECISION: CONTINUE
38,HSF15_cooler_rnn_def7b,36,7,CONTINUE,0.7708035999967251,409,DECISION: CONTINUE
39,HSF15_cooler_rnn_b2a44,9,0,PRUNE,1.7847447999811266,409,DECISION: PRUNE
39,HSF15_cooler_rnn_b2a44,9,1,PRUNE,0.8357201000035275,409,DECISION: PRUNE
39,HSF15_cooler_rnn_b2a44,9,2,PRUNE,0.821246900013648,409,DECISION: PRUNE
39,HSF15_cooler_rnn_b2a44,9,3,PRUNE,0.8123842000204604,409,DECISION: PRUNE
39,HSF15_cooler_rnn_b2a44,9,4,PRUNE,1.0660570999898482,409,DECISION: PRUNE
39,HSF15_cooler_rnn_b2a44,9,5,PRUNE,0.8374712000077125,409,DECISION: PRUNE
39,HSF15_cooler_rnn_b2a44,9,6,PRUNE,0.827946699981112,409,DECISION: PRUNE
39,HSF15_cooler_rnn_b2a44,9,7,PRUNE,0.8457426000095438,409,DECISION: PRUNE
40,HSF15_cooler_transformer_2f4c3,4,0,CONTINUE,1.7450069999904372,400,DECISION: CONTINUE
40,HSF15_cooler_transformer_2f4c3,4,1,CONTINUE,1.744719200010877,400,DECISION: CONTINUE
40,HSF15_cooler_transformer_2f4c3,4,2,CONTINUE,1.7484560000011697,400,DECISION: CONTINUE
40,HSF15_cooler_transformer_2f4c3,4,3,CONTINUE,1.7489513999898918,400,DECISION: CONTINUE
40,HSF15_cooler_transformer_2f4c3,4,4,CONTINUE,1.7274154000042472,400,DECISION: CONTINUE
40,HSF15_cooler_transformer_2f4c3,4,5,CONTINUE,1.734668099990813,400,DECISION: CONTINUE
40,HSF15_cooler_transformer_2f4c3,4,6,CONTINUE,1.9693033999938052,400,DECISION: CONTINUE
40,HSF15_cooler_transformer_2f4c3,4,7,PRUNE,1.7668069999781437,401,DECISION: PRUNE
41,HSF15_cooler_rnn_af96b,5,0,PRUNE,1.8171935999998823,409,DECISION: PRUNE
41,HSF15_cooler_rnn_af96b,5,1,PRUNE,0.815943800000241,409,DECISION: PRUNE
41,HSF15_cooler_rnn_af96b,5,2,PRUNE,0.8270727000199258,409,DECISION: PRUNE
41,HSF15_cooler_rnn_af96b,5,3,PRUNE,0.8054946000047494,409,DECISION: PRUNE
41,HSF15_cooler_rnn_af96b,5,4,PRUNE,0.8178026000095997,409,DECISION: PRUNE
41,HSF15_cooler_rnn_af96b,5,5,PRUNE,0.8189757000072859,409,DECISION: PRUNE
41,HSF15_cooler_rnn_af96b,5,6,PRUNE,0.8221276999975089,409,DECISION: PRUNE
41,HSF15_cooler_rnn_af96b,5,7,PRUNE,0.8237707999942359,409,DECISION: PRUNE
42,HSF15_cooler_transformer_8a827,8,0,PRUNE,1.8937634000030812,409,DECISION: PRUNE
42,HSF15_cooler_transformer_8a827,8,1,PRUNE,0.8369406999845523,409,DECISION: PRUNE
42,HSF15_cooler_transformer_8a827,8,2,PRUNE,0.8349710999755189,409,DECISION: PRUNE
42,HSF15_cooler_transformer_8a827,8,3,PRUNE,0.8174317999801133,409,DECISION: PRUNE
42,HSF15_cooler_transformer_8a827,8,4,PRUNE,0.8122257999784779,409,DECISION: PRUNE
42,HSF15_cooler_transformer_8a827,8,5,PRUNE,0.8278041999728885,409,DECISION: PRUNE
42,HSF15_cooler_transformer_8a827,8,6,PRUNE,0.8179555000097025,409,DECISION: PRUNE
42,HSF15_cooler_transformer_8a827,8,7,PRUNE,0.8035747999965679,409,DECISION: PRUNE
43,HSF15_cooler_fcn_09f7c,16,0,PRUNE,1.789854499977082,410,DECISION: PRUNE
43,HSF15_cooler_fcn_09f7c,16,1,PRUNE,0.8262659999891184,410,DECISION: PRUNE
43,HSF15_cooler_fcn_09f7c,16,2,PRUNE,0.8098834000120405,410,DECISION: PRUNE
43,HSF15_cooler_fcn_09f7c,16,3,PRUNE,0.8171512000262737,410,DECISION: PRUNE
43,HSF15_cooler_fcn_09f7c,16,4,PRUNE,0.8185893999761902,410,DECISION: PRUNE
43,HSF15_cooler_fcn_09f7c,16,5,PRUNE,0.8316267000045627,410,DECISION: PRUNE
43,HSF15_cooler_fcn_09f7c,16,6,PRUNE,0.8569623999937903,410,DECISION: PRUNE
43,HSF15_cooler_fcn_09f7c,16,7,PRUNE,0.8258983999839984,410,DECISION: PRUNE
44,HSF15_cooler_transformer_4e532,9,0,PRUNE,1.7862624999834225,409,DECISION: PRUNE
44,HSF15_cooler_transformer_4e532,9,1,PRUNE,0.8263488999800757,409,DECISION: PRUNE
44,HSF15_cooler_transformer_4e532,9,2,PRUNE,0.8362500999937765,409,DECISION: PRUNE
44,HSF15_cooler_transformer_4e532,9,3,PRUNE,0.8140117999864742,409,DECISION: PRUNE
44,HSF15_cooler_transformer_4e532,9,4,PRUNE,0.8193430000101216,409,DECISION: PRUNE
44,HSF15_cooler_transformer_4e532,9,5,PRUNE,0.8292853999882936,409,DECISION: PRUNE
44,HSF15_cooler_transformer_4e532,9,6,PRUNE,0.8122414999816101,409,DECISION: PRUNE
44,HSF15_cooler_transformer_4e532,9,7,PRUNE,0.8162177999911364,409,DECISION: PRUNE
45,HSF15_cooler_rnn_dfe7d,10,0,PRUNE,1.788112899987027,410,DECISION: PRUNE
45,HSF15_cooler_rnn_dfe7d,10,1,PRUNE,0.8265615999989677,410,DECISION: PRUNE
45,HSF15_cooler_rnn_dfe7d,10,2,PRUNE,0.8168385000026319,410,DECISION: PRUNE
45,HSF15_cooler_rnn_dfe7d,10,3,PRUNE,0.8180798999965191,410,DECISION: PRUNE
45,HSF15_cooler_rnn_dfe7d,10,4,PRUNE,0.8194112000055611,410,DECISION: PRUNE
45,HSF15_cooler_rnn_dfe7d,10,5,PRUNE,0.8220262999820989,410,DECISION: PRUNE
45,HSF15_cooler_rnn_dfe7d,10,6,PRUNE,0.8293714000028558,410,DECISION: PRUNE
45,HSF15_cooler_rnn_dfe7d,10,7,PRUNE,0.8235873999947216,410,DECISION: PRUNE
46,HSF15_cooler_fcn_33a75,6,0,PRUNE,1.8064406999910716,409,DECISION: PRUNE
46,HSF15_cooler_fcn_33a75,6,1,PRUNE,0.8026932000066154,409,DECISION: PRUNE
46,HSF15_cooler_fcn_33a75,6,2,PRUNE,0.8136433999752626,409,DECISION: PRUNE
46,HSF15_cooler_fcn_33a75,6,3,PRUNE,0.8127774999884423,409,DECISION: PRUNE
46,HSF15_cooler_fcn_33a75,6,4,PRUNE,0.8148438000062015,409,DECISION: PRUNE
46,HSF15_cooler_fcn_33a75,6,5,PRUNE,0.8318409000057727,409,DECISION: PRUNE
46,HSF15_cooler_fcn_33a75,6,6,PRUNE,0.8367337000090629,409,DECISION: PRUNE
46,HSF15_cooler_fcn_33a75,6,7,PRUNE,0.8271354000025894,409,DECISION: PRUNE
47,HSF15_cooler_transformer_0c0db,27,0,PRUNE,1.7828417999844532,410,DECISION: PRUNE
47,HSF15_cooler_transformer_0c0db,27,1,PRUNE,0.8112939999846276,410,DECISION: PRUNE
47,HSF15_cooler_transformer_0c0db,27,2,PRUNE,0.8189988000085577,410,DECISION: PRUNE
47,HSF15_cooler_transformer_0c0db,27,3,PRUNE,0.8259717000182718,410,DECISION: PRUNE
47,HSF15_cooler_transformer_0c0db,27,4,PRUNE,0.8382963000040036,410,DECISION: PRUNE
47,HSF15_cooler_transformer_0c0db,27,5,PRUNE,1.832504699996207,410,DECISION: PRUNE
47,HSF15_cooler_transformer_0c0db,27,6,PRUNE,1.085752599989064,410,DECISION: PRUNE
47,HSF15_cooler_transformer_0c0db,27,7,PRUNE,1.357338300003903,410,DECISION: PRUNE
48,HSF15_cooler_rnn_5939c,38,0,PRUNE,2.9149080000061076,410,DECISION: PRUNE
48,HSF15_cooler_rnn_5939c,38,1,PRUNE,1.0012143999920227,410,DECISION: PRUNE
48,HSF15_cooler_rnn_5939c,38,2,PRUNE,0.8825758000020869,410,DECISION: PRUNE
48,HSF15_cooler_rnn_5939c,38,3,PRUNE,0.823452599986922,410,DECISION: PRUNE
48,HSF15_cooler_rnn_5939c,38,4,PRUNE,0.8113725000002887,410,DECISION: PRUNE
48,HSF15_cooler_rnn_5939c,38,5,PRUNE,0.8076838999986649,410,DECISION: PRUNE
48,HSF15_cooler_rnn_5939c,38,6,PRUNE,0.8149297999916598,410,DECISION: PRUNE
48,HSF15_cooler_rnn_5939c,38,7,PRUNE,0.8354742999945302,410,DECISION: PRUNE
49,HSF15_cooler_fcn_65468,8,0,PRUNE,1.8022013000154402,409,DECISION: PRUNE
49,HSF15_cooler_fcn_65468,8,1,PRUNE,0.8069435999786947,409,DECISION: PRUNE
49,HSF15_cooler_fcn_65468,8,2,PRUNE,0.8107984999951441,409,DECISION: PRUNE
49,HSF15_cooler_fcn_65468,8,3,PRUNE,0.83788760000607,409,DECISION: PRUNE
49,HSF15_cooler_fcn_65468,8,4,PRUNE,0.8199962000071537,409,DECISION: PRUNE
49,HSF15_cooler_fcn_65468,8,5,PRUNE,0.854997500020545,409,DECISION: PRUNE
49,HSF15_cooler_fcn_65468,8,6,PRUNE,0.8171497999865096,409,DECISION: PRUNE
49,HSF15_cooler_fcn_65468,8,7,PRUNE,0.8088419000268914,409,DECISION: PRUNE
50,HSF15_cooler_mscnn_3b756,8,0,PRUNE,1.7691029999987222,409,DECISION: PRUNE
50,HSF15_cooler_mscnn_3b756,8,1,PRUNE,0.8401384000026155,409,DECISION: PRUNE
50,HSF15_cooler_mscnn_3b756,8,2,PRUNE,0.8123962000245228,409,DECISION: PRUNE
50,HSF15_cooler_mscnn_3b756,8,3,PRUNE,0.8229425000026822,409,DECISION: PRUNE
50,HSF15_cooler_mscnn_3b756,8,4,PRUNE,0.8311718000040855,409,DECISION: PRUNE
50,HSF15_cooler_mscnn_3b756,8,5,PRUNE,0.8184010999975726,409,DECISION: PRUNE
50,HSF15_cooler_mscnn_3b756,8,6,PRUNE,0.8239636000071187,409,DECISION: PRUNE
50,HSF15_cooler_mscnn_3b756,8,7,PRUNE,0.8289163000008557,409,DECISION: PRUNE
51,HSF15_cooler_fcn_badef,16,0,PRUNE,1.813976499979617,410,DECISION: PRUNE
51,HSF15_cooler_fcn_badef,16,1,PRUNE,0.8277578999986872,410,DECISION: PRUNE
51,HSF15_cooler_fcn_badef,16,2,PRUNE,0.8353029999998398,410,DECISION: PRUNE
51,HSF15_cooler_fcn_badef,16,3,PRUNE,0.8157000000064727,410,DECISION: PRUNE
51,HSF15_cooler_fcn_badef,16,4,PRUNE,0.8230666999879759,410,DECISION: PRUNE
51,HSF15_cooler_fcn_badef,16,5,PRUNE,0.8379572000121698,410,DECISION: PRUNE
51,HSF15_cooler_fcn_badef,16,6,PRUNE,0.8256008999887854,410,DECISION: PRUNE
51,HSF15_cooler_fcn_badef,16,7,PRUNE,0.8117154999927152,410,DECISION: PRUNE
52,HSF15_cooler_transformer_6b2cb,17,0,PRUNE,1.891987600014545,410,DECISION: PRUNE
52,HSF15_cooler_transformer_6b2cb,17,1,PRUNE,0.8138774000108242,410,DECISION: PRUNE
52,HSF15_cooler_transformer_6b2cb,17,2,PRUNE,0.8223041000019293,410,DECISION: PRUNE
52,HSF15_cooler_transformer_6b2cb,17,3,PRUNE,0.8227561000094283,410,DECISION: PRUNE
52,HSF15_cooler_transformer_6b2cb,17,4,PRUNE,0.8359472000156529,410,DECISION: PRUNE
52,HSF15_cooler_transformer_6b2cb,17,5,PRUNE,0.8266558000177611,410,DECISION: PRUNE
52,HSF15_cooler_transformer_6b2cb,17,6,PRUNE,0.8234321000054479,410,DECISION: PRUNE
52,HSF15_cooler_transformer_6b2cb,17,7,PRUNE,0.8189705999975558,410,DECISION: PRUNE
53,HSF15_cooler_transformer_0f58e,32,0,PRUNE,1.887005099997623,410,DECISION: PRUNE
53,HSF15_cooler_transformer_0f58e,32,1,PRUNE,0.8272635999892373,410,DECISION: PRUNE
53,HSF15_cooler_transformer_0f58e,32,2,PRUNE,0.8334682999993674,410,DECISION: PRUNE
53,HSF15_cooler_transformer_0f58e,32,3,PRUNE,0.8349653999903239,410,DECISION: PRUNE
53,HSF15_cooler_transformer_0f58e,32,4,PRUNE,0.8239893999998458,410,DECISION: PRUNE
53,HSF15_cooler_transformer_0f58e,32,5,PRUNE,0.8194543000136036,410,DECISION: PRUNE
53,HSF15_cooler_transformer_0f58e,32,6,PRUNE,0.8273210999905132,410,DECISION: PRUNE
53,HSF15_cooler_transformer_0f58e,32,7,PRUNE,0.825108499993803,410,DECISION: PRUNE
54,HSF15_cooler_rnn_abc2f,13,0,PRUNE,1.9077384999836795,410,DECISION: PRUNE
54,HSF15_cooler_rnn_abc2f,13,1,PRUNE,0.8211812000081409,410,DECISION: PRUNE
54,HSF15_cooler_rnn_abc2f,13,2,PRUNE,0.8310855999880005,410,DECISION: PRUNE
54,HSF15_cooler_rnn_abc2f,13,3,PRUNE,0.8094758999941405,410,DECISION: PRUNE
54,HSF15_cooler_rnn_abc2f,13,4,PRUNE,0.8407023999898229,410,DECISION: PRUNE
54,HSF15_cooler_rnn_abc2f,13,5,PRUNE,0.8124028000165708,410,DECISION: PRUNE
54,HSF15_cooler_rnn_abc2f,13,6,PRUNE,0.826066899986472,410,DECISION: PRUNE
54,HSF15_cooler_rnn_abc2f,13,7,PRUNE,0.8455798999930266,410,DECISION: PRUNE
55,HSF15_cooler_fcn_70c55,4,0,PRUNE,1.7647129999822937,401,DECISION: PRUNE
55,HSF15_cooler_fcn_70c55,4,1,PRUNE,1.7578701000020374,401,DECISION: PRUNE
55,HSF15_cooler_fcn_70c55,4,2,PRUNE,1.7624172000214458,401,DECISION: PRUNE
55,HSF15_cooler_fcn_70c55,4,3,PRUNE,1.7761370000080206,401,DECISION: PRUNE
55,HSF15_cooler_fcn_70c55,4,4,PRUNE,1.7682511000020895,401,DECISION: PRUNE
55,HSF15_cooler_fcn_70c55,4,5,PRUNE,1.7622843999997713,401,DECISION: PRUNE
55,HSF15_cooler_fcn_70c55,4,6,PRUNE,1.7607101000030525,401,DECISION: PRUNE
55,HSF15_cooler_fcn_70c55,4,7,PRUNE,1.8003487999958452,401,DECISION: PRUNE
56,HSF15_cooler_rnn_75af4,8,0,PRUNE,1.7650468999927398,409,DECISION: PRUNE
56,HSF15_cooler_rnn_75af4,8,1,PRUNE,0.814904300001217,409,DECISION: PRUNE
56,HSF15_cooler_rnn_75af4,8,2,PRUNE,0.8114049999858253,409,DECISION: PRUNE
56,HSF15_cooler_rnn_75af4,8,3,PRUNE,0.8287798999808729,409,DECISION: PRUNE
56,HSF15_cooler_rnn_75af4,8,4,PRUNE,0.8393835000169929,409,DECISION: PRUNE
56,HSF15_cooler_rnn_75af4,8,5,PRUNE,0.8304326999932528,409,DECISION: PRUNE
56,HSF15_cooler_rnn_75af4,8,6,PRUNE,0.8365187999734189,409,DECISION: PRUNE
56,HSF15_cooler_rnn_75af4,8,7,PRUNE,0.8408231000066735,409,DECISION: PRUNE
57,HSF15_cooler_rnn_9ef23,21,0,PRUNE,1.904343299975153,410,DECISION: PRUNE
57,HSF15_cooler_rnn_9ef23,21,1,PRUNE,0.8134406000026502,410,DECISION: PRUNE
57,HSF15_cooler_rnn_9ef23,21,2,PRUNE,0.8345209000108298,410,DECISION: PRUNE
57,HSF15_cooler_rnn_9ef23,21,3,PRUNE,0.8317050999903586,410,DECISION: PRUNE
57,HSF15_cooler_rnn_9ef23,21,4,PRUNE,0.8131198000046425,410,DECISION: PRUNE
57,HSF15_cooler_rnn_9ef23,21,5,PRUNE,0.8090088999888394,410,DECISION: PRUNE
57,HSF15_cooler_rnn_9ef23,21,6,PRUNE,0.8059587000170723,410,DECISION: PRUNE
57,HSF15_cooler_rnn_9ef23,21,7,PRUNE,0.8162631999875885,410,DECISION: PRUNE
58,HSF15_cooler_rnn_f3bed,5,0,PRUNE,1.816428399994038,409,DECISION: PRUNE
58,HSF15_cooler_rnn_f3bed,5,1,PRUNE,0.8311423999839462,409,DECISION: PRUNE
58,HSF15_cooler_rnn_f3bed,5,2,PRUNE,0.8406313000014052,409,DECISION: PRUNE
58,HSF15_cooler_rnn_f3bed,5,3,PRUNE,0.8206829000264406,409,DECISION: PRUNE
58,HSF15_cooler_rnn_f3bed,5,4,PRUNE,0.8072380000085104,409,DECISION: PRUNE
58,HSF15_cooler_rnn_f3bed,5,5,PRUNE,0.836674199992558,409,DECISION: PRUNE
58,HSF15_cooler_rnn_f3bed,5,6,PRUNE,0.8205008000077214,409,DECISION: PRUNE
58,HSF15_cooler_rnn_f3bed,5,7,PRUNE,0.8176526000024751,409,DECISION: PRUNE
59,HSF15_cooler_transformer_b0a70,8,0,PRUNE,1.7821917000110261,409,DECISION: PRUNE
59,HSF15_cooler_transformer_b0a70,8,1,PRUNE,0.8578266999975313,409,DECISION: PRUNE
59,HSF15_cooler_transformer_b0a70,8,2,PRUNE,0.8478701999993064,409,DECISION: PRUNE
59,HSF15_cooler_transformer_b0a70,8,3,PRUNE,0.8381944000138901,409,DECISION: PRUNE
59,HSF15_cooler_transformer_b0a70,8,4,PRUNE,0.8642046000168193,409,DECISION: PRUNE
59,HSF15_cooler_transformer_b0a70,8,5,PRUNE,0.8145515999931376,409,DECISION: PRUNE
59,HSF15_cooler_transformer_b0a70,8,6,PRUNE,0.9065777999931015,409,DECISION: PRUNE
59,HSF15_cooler_transformer_b0a70,8,7,PRUNE,0.8565842999960296,409,DECISION: PRUNE
60,HSF15_cooler_mscnn_68970,25,0,CONTINUE,1.8490647000144236,409,DECISION: CONTINUE
60,HSF15_cooler_mscnn_68970,25,1,CONTINUE,0.7731345999927726,409,DECISION: CONTINUE
60,HSF15_cooler_mscnn_68970,25,2,CONTINUE,0.8084846999845468,409,DECISION: CONTINUE
60,HSF15_cooler_mscnn_68970,25,3,CONTINUE,0.7847840000176802,409,DECISION: CONTINUE
60,HSF15_cooler_mscnn_68970,25,4,CONTINUE,0.7814474999904633,409,DECISION: CONTINUE
60,HSF15_cooler_mscnn_68970,25,5,CONTINUE,0.774885799997719,409,DECISION: CONTINUE
60,HSF15_cooler_mscnn_68970,25,6,CONTINUE,0.7774590999761131,409,DECISION: CONTINUE
60,HSF15_cooler_mscnn_68970,25,7,CONTINUE,0.7870629999961238,409,DECISION: CONTINUE
61,HSF15_cooler_transformer_80bfe,21,0,PRUNE,1.8209412000142038,410,DECISION: PRUNE
61,HSF15_cooler_transformer_80bfe,21,1,PRUNE,0.811926800000947,410,DECISION: PRUNE
61,HSF15_cooler_transformer_80bfe,21,2,PRUNE,0.8417772999964654,410,DECISION: PRUNE
61,HSF15_cooler_transformer_80bfe,21,3,PRUNE,0.8696046000113711,410,DECISION: PRUNE
61,HSF15_cooler_transformer_80bfe,21,4,PRUNE,0.8147599000076298,410,DECISION: PRUNE
61,HSF15_cooler_transformer_80bfe,21,5,PRUNE,0.8160450999857858,410,DECISION: PRUNE
61,HSF15_cooler_transformer_80bfe,21,6,PRUNE,0.8251867000071798,410,DECISION: PRUNE
61,HSF15_cooler_transformer_80bfe,21,7,PRUNE,0.8211256999929901,410,DECISION: PRUNE
62,HSF15_cooler_fcn_71040,74,0,PRUNE,1.8886302999744657,410,DECISION: PRUNE
62,HSF15_cooler_fcn_71040,74,1,PRUNE,0.9093243999814149,410,DECISION: PRUNE
62,HSF15_cooler_fcn_71040,74,2,PRUNE,0.8073814999952447,410,DECISION: PRUNE
62,HSF15_cooler_fcn_71040,74,3,PRUNE,0.8353571000043303,410,DECISION: PRUNE
62,HSF15_cooler_fcn_71040,74,4,PRUNE,0.8141927999968175,410,DECISION: PRUNE
62,HSF15_cooler_fcn_71040,74,5,PRUNE,0.8086896000022534,410,DECISION: PRUNE
62,HSF15_cooler_fcn_71040,74,6,PRUNE,0.8567739999853075,410,DECISION: PRUNE
62,HSF15_cooler_fcn_71040,74,7,PRUNE,0.8261210999917239,410,DECISION: PRUNE
63,HSF15_cooler_mscnn_f2af9,56,0,PRUNE,1.9008423000050243,410,DECISION: PRUNE
63,HSF15_cooler_mscnn_f2af9,56,1,PRUNE,0.8242450999969151,410,DECISION: PRUNE
63,HSF15_cooler_mscnn_f2af9,56,2,PRUNE,0.8223990999977104,410,DECISION: PRUNE
63,HSF15_cooler_mscnn_f2af9,56,3,PRUNE,0.812624300015159,410,DECISION: PRUNE
63,HSF15_cooler_mscnn_f2af9,56,4,PRUNE,0.8377356999844778,410,DECISION: PRUNE
63,HSF15_cooler_mscnn_f2af9,56,5,PRUNE,0.8558530999871437,410,DECISION: PRUNE
63,HSF15_cooler_mscnn_f2af9,56,6,PRUNE,0.8088251999870408,410,DECISION: PRUNE
63,HSF15_cooler_mscnn_f2af9,56,7,PRUNE,0.8285942999937106,410,DECISION: PRUNE
64,HSF15_cooler_mscnn_652da,13,0,PRUNE,1.7915214000095148,410,DECISION: PRUNE
64,HSF15_cooler_mscnn_652da,13,1,PRUNE,1.0758992999908514,410,DECISION: PRUNE
64,HSF15_cooler_mscnn_652da,13,2,PRUNE,0.837574900011532,410,DECISION: PRUNE
64,HSF15_cooler_mscnn_652da,13,3,PRUNE,0.8246458000212442,410,DECISION: PRUNE
64,HSF15_cooler_mscnn_652da,13,4,PRUNE,0.8054469000198878,410,DECISION: PRUNE
64,HSF15_cooler_mscnn_652da,13,5,PRUNE,0.8145684000046458,410,DECISION: PRUNE
64,HSF15_cooler_mscnn_652da,13,6,PRUNE,0.8443338999932166,410,DECISION: PRUNE
64,HSF15_cooler_mscnn_652da,13,7,PRUNE,0.8561068999988493,410,DECISION: PRUNE
65,HSF15_cooler_transformer_fc59d,9,0,PRUNE,1.7942041999776848,409,DECISION: PRUNE
65,HSF15_cooler_transformer_fc59d,9,1,PRUNE,0.8570164999982808,409,DECISION: PRUNE
65,HSF15_cooler_transformer_fc59d,9,2,PRUNE,0.8252981999830808,409,DECISION: PRUNE
65,HSF15_cooler_transformer_fc59d,9,3,PRUNE,0.8340142999950331,409,DECISION: PRUNE
65,HSF15_cooler_transformer_fc59d,9,4,PRUNE,0.8426796999992803,409,DECISION: PRUNE
65,HSF15_cooler_transformer_fc59d,9,5,PRUNE,0.8162844000034966,409,DECISION: PRUNE
65,HSF15_cooler_transformer_fc59d,9,6,PRUNE,0.8139058999950066,409,DECISION: PRUNE
65,HSF15_cooler_transformer_fc59d,9,7,PRUNE,0.8270068999845535,409,DECISION: PRUNE
66,HSF15_cooler_transformer_2e4aa,14,0,PRUNE,1.893365600000834,410,DECISION: PRUNE
66,HSF15_cooler_transformer_2e4aa,14,1,PRUNE,0.8216017999802716,410,DECISION: PRUNE
66,HSF15_cooler_transformer_2e4aa,14,2,PRUNE,0.8393279000010807,410,DECISION: PRUNE
66,HSF15_cooler_transformer_2e4aa,14,3,PRUNE,0.8180651000002399,410,DECISION: PRUNE
66,HSF15_cooler_transformer_2e4aa,14,4,PRUNE,0.8084620000154246,410,DECISION: PRUNE
66,HSF15_cooler_transformer_2e4aa,14,5,PRUNE,1.0643267999985255,410,DECISION: PRUNE
66,HSF15_cooler_transformer_2e4aa,14,6,PRUNE,0.8078697999881115,410,DECISION: PRUNE
66,HSF15_cooler_transformer_2e4aa,14,7,PRUNE,0.8411061999795493,410,DECISION: PRUNE
67,HSF15_cooler_transformer_434ac,17,0,PRUNE,1.794722799997544,410,DECISION: PRUNE
67,HSF15_cooler_transformer_434ac,17,1,PRUNE,0.8440263000084087,410,DECISION: PRUNE
67,HSF15_cooler_transformer_434ac,17,2,PRUNE,0.8220246999990195,410,DECISION: PRUNE
